sortid,genelist,drdist,FC,pValues,pAdjusted
768,CRLF1,9.91799547526163e-18,0.000942274588483871,0.975511589247937,0.999999999923338
947,DPYD,9.90629826758907e-18,0.000941163277072854,0.975526029697563,0.999999999923338
2441,POM121C,9.87495837772537e-18,0.000938185782084264,0.975564761567609,0.999999999923338
3655,ZC3H11A,9.84551543955205e-18,0.000935388509941903,0.975601205146942,0.999999999923338
2445,PPCS,9.81158196439004e-18,0.000932164607347485,0.975643274699094,0.999999999923338
2651,RFC5,9.80139978216261e-18,0.000931197233285645,0.97565591241552,0.999999999923338
2621,RBM6,9.76691908866927e-18,0.000927921341362412,0.975698757341944,0.999999999923338
1847,MBD6,9.7660548799326e-18,0.000927839235867028,0.975699832159695,0.999999999923338
3016,SLPI,9.68800870245814e-18,0.00092042433736804,0.975797095352896,0.999999999923338
920,DNAJB14,9.68055911083883e-18,0.000919716577327721,0.97580639969733,0.999999999923338
3208,SYNRG,9.67190948104715e-18,0.000918894805794065,0.975817207354767,0.999999999923338
2312,PDIA6,9.65485017577534e-18,0.000917274059959394,0.975838537035309,0.999999999923338
2598,RASA1,9.64610230558082e-18,0.000916442954943446,0.975849482034342,0.999999999923338
660,CFL1,9.63588402093674e-18,0.00091547215091535,0.975862273051426,0.999999999923338
1052,EPAS1,9.63291045703105e-18,0.000915189642850837,0.97586599656631,0.999999999923338
5,AANAT,9.63041055034212e-18,0.00091495213532702,0.975869127409842,0.999999999923338
3696,ZNF181,9.6292109276641e-18,0.000914838163308371,0.975870629942697,0.999999999923338
3570,VCP,9.62513403878075e-18,0.000914450832138031,0.975875736964838,0.999999999923338
3139,SSR1,9.58035979115235e-18,0.000910196985091624,0.975931895994391,0.999999999923338
2359,PIGA,9.57618077946459e-18,0.000909799951585391,0.97593714430214,0.999999999923338
1887,MFSD1,9.5629317635522e-18,0.000908541208218568,0.975953790964695,0.999999999923338
312,ATF5,9.54355641151735e-18,0.00090670042275835,0.975978155828377,0.999999999923338
3241,TBC1D30,9.53476932509298e-18,0.00090586559194348,0.975989213911064,0.999999999923338
359,B3GNT4,9.51639332383696e-18,0.000904119751358586,0.976012355632078,0.999999999923338
895,DHRS4,9.47983481044058e-18,0.000900646452923225,0.976058462003083,0.999999999923338
139,AHSA2P,9.44422390607744e-18,0.000897263183558158,0.97610345891365,0.999999999923338
46,AC023055.1,9.41976618889204e-18,0.000894939540090724,0.976134412180697,0.999999999923338
1012,EIF4A3,9.40033252508371e-18,0.000893093214629758,0.976159035778673,0.999999999923338
1359,GSTK1,9.39501800081306e-18,0.000892588299984192,0.976165774029243,0.999999999923338
3792,ZZEF1,9.37914170632613e-18,0.000891079947929421,0.97618591484802,0.999999999923338
1272,GCNT1,9.36484042111769e-18,0.000889721232081225,0.976204072206627,0.999999999923338
1075,ERP44,9.34320466447123e-18,0.000887665693364613,0.976231568036351,0.999999999923338
2251,P4HB,9.33982996893733e-18,0.000887345075165765,0.976235859644092,0.999999999923338
821,CYFIP1,9.33704628032178e-18,0.00088708060649856,0.976239400251131,0.999999999923338
1552,IL32,9.31921330323526e-18,0.000885386356769615,0.976262094772109,0.999999999923338
2686,RNASEK,9.31563399813766e-18,0.000885046299320878,0.976266652468902,0.999999999923338
1612,JAML,9.31353274312796e-18,0.000884846666319986,0.976269328503563,0.999999999923338
1307,GNAL,9.29957773342277e-18,0.00088352084891464,0.976287108454085,0.999999999923338
1507,IDO1,9.29876313999829e-18,0.000883443457199172,0.976288146732447,0.999999999923338
3058,SNX27,9.2905963894217e-18,0.00088266756235651,0.976298558565265,0.999999999923338
1930,MPI,9.25830939809219e-18,0.000879600086519856,0.976339766334847,0.999999999923338
1225,FUS,9.24817820348976e-18,0.000878637556616645,0.97635271156051,0.999999999923338
3294,THG1L,9.24074090196225e-18,0.000877930964215615,0.976362219157625,0.999999999923338
1462,HNRNPH1,9.21353809242689e-18,0.000875346518979229,0.976397026977939,0.999999999923338
794,CTNS,9.20876353896435e-18,0.000874892905100263,0.976403141642542,0.999999999923338
776,CSF1,9.16414127563258e-18,0.000870653497558382,0.976460365263149,0.999999999923338
2072,NDUFS1,9.15761515091457e-18,0.000870033472927559,0.976468746047794,0.999999999923338
3778,ZNRD1,9.14597999759726e-18,0.000868928057087094,0.976483695214215,0.999999999923338
1320,GOLGA3,9.13685166294953e-18,0.00086806080545392,0.976495430214257,0.999999999923338
1107,FAF2,9.12712027660002e-18,0.000867136259955715,0.976507946935159,0.999999999923338
432,BZW1,9.11768675236124e-18,0.000866240013310693,0.976520086915918,0.999999999923338
1191,FKBP4,9.06027763646069e-18,0.000860785770949388,0.976594102490902,0.999999999923338
3247,TBCB,9.03245960206312e-18,0.000858142875317928,0.976630051725669,0.999999999923338
2831,SCAF8,9.02749494710155e-18,0.000857671200550325,0.976636473370866,0.999999999923338
1935,MRGPRX3,8.99353408715856e-18,0.000854444696222192,0.976680448288848,0.999999999923338
877,DENND2D,8.98417153083575e-18,0.000853555191994424,0.976692586193799,0.999999999923338
443,C14orf39,8.97482495865885e-18,0.000852667206365302,0.97670470969181,0.999999999923338
2098,NFX1,8.96721175823216e-18,0.000851943902415729,0.976714589492353,0.999999999923338
2697,RNF169,8.95060011403516e-18,0.000850365687317849,0.976736161333091,0.999999999923338
1590,ITCH,8.91882695990998e-18,0.000847347029384114,0.976777477755644,0.999999999923338
1416,HERPUD1,8.91396482230813e-18,0.000846885094437747,0.976783806761268,0.999999999923338
2660,RHOBTB2,8.89501572805684e-18,0.00084508480626134,0.976808489146972,0.999999999923338
1187,FHAD1,8.87703905855176e-18,0.000843376904810642,0.976831929221917,0.999999999923338
845,DCAF7,8.8466412970421e-18,0.000840488918191896,0.976871619472016,0.999999999923338
1877,MEIOC,8.80025623255831e-18,0.000836082032984368,0.976932316045848,0.999999999923338
1760,LRRC37A,8.79839010252109e-18,0.000835904738397244,0.976934761292026,0.999999999923338
608,CDC42SE1,8.79090664089941e-18,0.000835193760484662,0.976944569704495,0.999999999923338
2542,PTGER4,8.7851545042361e-18,0.000834647269792985,0.976952111746968,0.999999999923338
1381,H2BC20P,8.72733815036539e-18,0.000829154337154828,0.977028056629405,0.999999999923338
1425,HIC1,8.69006771546964e-18,0.000825613401509958,0.977077146869849,0.999999999923338
1011,EIF4A2,8.67925328423214e-18,0.000824585959647394,0.977091410660829,0.999999999923338
448,C19orf12,8.67256874871889e-18,0.000823950884952546,0.977100231736818,0.999999999923338
2873,SENP7,8.66792183390772e-18,0.000823509397582207,0.97710636592372,0.999999999923338
2467,PPP2R3C,8.65539645244641e-18,0.000822319404232089,0.977122908326992,0.999999999923338
970,DVL3,8.65204749392824e-18,0.000822001231218457,0.977127333361112,0.999999999923338
3628,XRRA1,8.63548894788105e-18,0.000820428060792898,0.977149225047675,0.999999999923338
3494,TUBB6,8.62989776222618e-18,0.000819896861502151,0.977156621773452,0.999999999923338
522,CCAR2,8.62848501104221e-18,0.000819762640878254,0.977158491118442,0.999999999923338
2969,SLC29A4,8.6156886551809e-18,0.000818546903183739,0.977175430171101,0.999999999923338
1988,MTND1P23,8.60687282723229e-18,0.000817709341735647,0.977187107363722,0.999999999923338
2898,SF1,8.59205779204134e-18,0.000816301816271178,0.977206744422734,0.999999999923338
192,ANAPC10,8.57619050261479e-18,0.000814794319756176,0.977227795026344,0.999999999923338
2874,SEPTIN11,8.56437500906892e-18,0.000813671770411761,0.977243482910069,0.999999999923338
2556,PTPRE,8.55928422997238e-18,0.000813188113024518,0.977250245470901,0.999999999923338
344,ATP9B,8.55629584633732e-18,0.000812904196988563,0.977254216159596,0.999999999923338
9,ABCA1,8.52592227725417e-18,0.00081001850880893,0.977294613196502,0.999999999923338
3623,XPO1,8.51745227429728e-18,0.00080921380300214,0.977305891189629,0.999999999923338
3022,SMARCAD1,8.49278176072556e-18,0.000806869942483,0.97733877253255,0.999999999923338
857,DDR1,8.4907953961664e-18,0.000806681224828084,0.977341422075936,0.999999999923338
1550,IL2RB,8.48789776830744e-18,0.000806405931185816,0.97734528767842,0.999999999923338
158,AL139260.3,8.47771219285907e-18,0.000805438234745741,0.977358881065912,0.999999999923338
1315,GNL2,8.46394901565102e-18,0.000804130642685199,0.977377262010879,0.999999999923338
2614,RBM25,8.45310972708486e-18,0.000803100839213457,0.977391748585883,0.999999999923338
1496,HUS1,8.44759741012154e-18,0.000802577132965441,0.977399119294889,0.999999999923338
3613,WNT2B,8.44457318266342e-18,0.000802289811531317,0.97740316411609,0.999999999923338
1768,LRRC58,8.43808136763122e-18,0.000801673046545566,0.977411849189236,0.999999999923338
2323,PEAK3,8.40725409030389e-18,0.00079874425310841,0.977453137166466,0.999999999923338
140,AIDA,8.3745825749515e-18,0.0007956402449688,0.977496977967556,0.999999999923338
1608,ITSN2,8.34638821644087e-18,0.000792961596079573,0.977534879869013,0.999999999923338
972,DYNC1I2,8.33371055650064e-18,0.000791757135275683,0.977551943427771,0.999999999923338
3246,TBC1D9B,8.32437427095441e-18,0.00079087012694391,0.977564517953884,0.999999999923338
3162,STAT5A,8.32021527187002e-18,0.000790474994766191,0.977570121751487,0.999999999923338
2684,RNASEH2B,8.31876668133179e-18,0.00079033736916869,0.97757207389834,0.999999999923338
2328,PEX13,8.31809771956669e-18,0.000790273813415565,0.977572975460749,0.999999999923338
1780,LSM12,8.23188454803365e-18,0.000782082996941529,0.977689470508355,0.999999999923338
227,AP1G2,8.21666149561463e-18,0.000780636707165599,0.977710103880541,0.999999999923338
2630,RCOR1,8.19538164414232e-18,0.0007786149817737,0.977738978742417,0.999999999923338
631,CENPP,8.18802244217935e-18,0.000777915809343291,0.977748973252565,0.999999999923338
1653,KIN,8.16603337626441e-18,0.000775826703930022,0.97777886334763,0.999999999923338
3043,SNAPC5,8.15557496746627e-18,0.000774833086533136,0.977793093765373,0.999999999923338
3693,ZNF141,8.15419031786148e-18,0.000774701535743482,0.977794978497539,0.999999999923338
3676,ZFX,8.12633107159531e-18,0.000772054724714338,0.977832933522396,0.999999999923338
836,DAP3,8.11798235871335e-18,0.000771261542259794,0.977844320360516,0.999999999923338
1216,FRK,8.11698481777198e-18,0.000771166769330892,0.977845681301852,0.999999999923338
562,CCSER2,8.1076839224876e-18,0.000770283123306,0.977858374508277,0.999999999923338
1065,ERBIN,8.08779306747286e-18,0.000768393361683265,0.977885544621779,0.999999999923338
511,CASP8,8.08134868718687e-18,0.000767781103309367,0.977894354557649,0.999999999923338
3017,SLTM,8.07973395597384e-18,0.00076762769325861,0.977896562563199,0.999999999923338
3155,STAP2,8.0600810109793e-18,0.000765760534647434,0.977923453987686,0.999999999923338
1352,GRSF1,8.04832365382341e-18,0.000764643508641186,0.977939557446365,0.999999999923338
1927,MPDU1,8.04196581642437e-18,0.000764039472408888,0.977948270359257,0.999999999923338
3004,SLC7A8,8.0163363785769e-18,0.000761604507797234,0.977983428476596,0.999999999923338
3060,SNX5,7.9762691802561e-18,0.000757797861292545,0.978038505008677,0.999999999923338
741,COTL1,7.97073734992292e-18,0.000757272301146469,0.978046119951127,0.999999999923338
160,AL353625.1,7.96713516425693e-18,0.00075693006989374,0.978051080027574,0.999999999923338
2322,PEAK1,7.94179533229382e-18,0.000754522619739639,0.978086003797829,0.999999999923338
3678,ZFYVE19,7.92728435553242e-18,0.000753143981819259,0.978106028173254,0.999999999923338
1707,LENG1,7.92391332733727e-18,0.000752823712041634,0.97811068263739,0.999999999923338
2287,PCED1B,7.92369918782256e-18,0.000752803367383925,0.978110978338715,0.999999999923338
879,DENND4C,7.91662176058778e-18,0.000752130965399894,0.978120753679116,0.999999999923338
507,CASP10,7.89146600264094e-18,0.000749741003484053,0.978155534246477,0.999999999923338
115,ADCY7,7.88237938468913e-18,0.000748877715210468,0.978168111118348,0.999999999923338
2496,PRKX,7.87840949007209e-18,0.00074850054919684,0.978173608163201,0.999999999923338
3205,SYNC,7.87097981757286e-18,0.00074779468160351,0.978183899628533,0.999999999923338
2079,NEK7,7.86881160993576e-18,0.0007475886876641,0.978186903911776,0.999999999923338
2180,NUDC,7.81564047005432e-18,0.000742537080807052,0.978260708265411,0.999999999923338
2949,SLC13A4,7.81371048068469e-18,0.000742353719164714,0.978263391910478,0.999999999923338
185,ALG13,7.8065313364317e-18,0.000741671653397138,0.978273377404113,0.999999999923338
162,AL356534.1,7.79336711557786e-18,0.000740420966116759,0.978291699504019,0.999999999923338
2265,PAPOLA,7.78449912233022e-18,0.000739578448623286,0.978304050800526,0.999999999923338
2294,PCNX4,7.76497614328984e-18,0.00073772363762976,0.97833126714286,0.999999999923338
1370,GUCY1B2,7.75835575918789e-18,0.000737094657739536,0.978340504174885,0.999999999923338
1826,MAP7D1,7.73730717761467e-18,0.000735094904504163,0.978369898254346,0.999999999923338
3643,YY1,7.73424588935998e-18,0.00073480406205141,0.978374176636064,0.999999999923338
3285,TGM2,7.71901142437226e-18,0.000733356688006636,0.978395480564204,0.999999999923338
1938,MROH8,7.68432038632443e-18,0.000730060811971793,0.978444071268849,0.999999999923338
707,CMTM6,7.68422096676805e-18,0.000730051366462183,0.978444210680419,0.999999999923338
1804,MACF1,7.67939828345568e-18,0.000729593179931962,0.978450974396254,0.999999999923338
624,CELF1,7.66553737665843e-18,0.00072827630291977,0.978470425879158,0.999999999923338
3533,UBXN4,7.65121730564801e-18,0.000726915802297235,0.978490540214927,0.999999999923338
1257,GAS2L3,7.64669426072933e-18,0.000726486083378722,0.978496897312564,0.999999999923338
2256,PAF1,7.63533127352029e-18,0.000725406525102752,0.978512876191281,0.999999999923338
2784,RSF1,7.62526297879821e-18,0.000724449971100521,0.978527044390502,0.999999999923338
1308,GNAS,7.62187746806882e-18,0.000724128325387201,0.978531810615824,0.999999999923338
3049,SNRPA,7.58765281169619e-18,0.000720876758668909,0.978580052741012,0.999999999923338
2927,SIAH1,7.51585020696098e-18,0.000714055040510467,0.9786816188086,0.999999999923338
1534,IGHM,7.50536154506411e-18,0.000713058548870874,0.978696495780127,0.999999999923338
2909,SGTB,7.49821266668499e-18,0.000712379358559726,0.978706641611524,0.999999999923338
2911,SH2D3C,7.49472405254936e-18,0.00071204791734691,0.978711594479826,0.999999999923338
1928,MPEG1,7.48358428135171e-18,0.000710989566055336,0.978727417604997,0.999999999923338
3036,SMIM19,7.47921777760284e-18,0.000710574719574175,0.978733623077885,0.999999999923338
1950,MRTFA,7.47838083344966e-18,0.000710495204392959,0.978734812711157,0.999999999923338
1401,HCLS1,7.46204991823469e-18,0.000708943660388715,0.978758038836541,0.999999999923338
2271,PARP12,7.43169339955798e-18,0.00070605959210947,0.978801280110065,0.999999999923338
2548,PTPN1,7.43078954928492e-18,0.000705973720408256,0.978802568951084,0.999999999923338
1137,FAM71E1,7.42493471139428e-18,0.000705417472426715,0.978810919529888,0.999999999923338
2279,PBRM1,7.3922503643228e-18,0.000702312245189673,0.978857596884302,0.999999999923338
1896,MIA2,7.37850466853821e-18,0.00070100631397896,0.978877258305825,0.999999999923338
3053,SNX14,7.35968757402436e-18,0.000699218566642946,0.97890420344115,0.999999999923338
67,AC139256.2,7.3588194556953e-18,0.000699136089710656,0.978905447374387,0.999999999923338
282,ARID4B,7.34080975802758e-18,0.000697425050367988,0.978931270186441,0.999999999923338
3088,SPG11,7.33702655805705e-18,0.000697065621569671,0.978936698672496,0.999999999923338
2942,SKP2,7.33633471165144e-18,0.000696999891625676,0.978937691549325,0.999999999923338
35,AC009237.3,7.33386583169981e-18,0.000696765331845301,0.978941235049621,0.999999999923338
3711,ZNF33B,7.31067517130294e-18,0.000694562067079086,0.978974549001879,0.999999999923338
1641,KIAA1217,7.30580370729929e-18,0.000694099246063407,0.978981553696404,0.999999999923338
3516,UBE2D1,7.28616777542418e-18,0.000692233703810109,0.979009811991758,0.999999999923338
1951,MRTFB,7.28132098638759e-18,0.000691773227078061,0.979016792923002,0.999999999923338
285,ARIH2OS,7.28035036326645e-18,0.000691681011518543,0.979018191211109,0.999999999923338
3608,WHAMMP3,7.27868927199209e-18,0.000691523196958042,0.979020584410062,0.999999999923338
3271,TECR,7.27784103746463e-18,0.000691442609117253,0.979021806600014,0.999999999923338
2827,SAV1,7.27721787509149e-18,0.000691383404606606,0.979022704537187,0.999999999923338
809,CXADR,7.27462246495678e-18,0.000691136823629359,0.979026444771261,0.999999999923338
652,CFAP157,7.27398892159908e-18,0.000691076632857125,0.979027357869171,0.999999999923338
2709,RNF6,7.26946102585816e-18,0.0006906464530787,0.97903388488303,0.999999999923338
1439,HLA-DRA,7.25394353399865e-18,0.000689172189625697,0.979056268971264,0.999999999923338
1003,EIF3A,7.25065205844647e-18,0.000688859477870668,0.979061020026248,0.999999999923338
698,CLTA,7.24547458965791e-18,0.000688367584394381,0.979068495587923,0.999999999923338
2175,NT5DC3,7.24275688325667e-18,0.000688109384470088,0.979072420656532,0.999999999923338
414,BRD4,7.24047954599575e-18,0.000687893022501006,0.979075710286095,0.999999999923338
639,CEP295,7.22729090418208e-18,0.00068664001506935,0.979094771560181,0.999999999923338
232,AP4E1,7.18824117651459e-18,0.000682930034946848,0.979151311614402,0.999999999923338
3213,SYVN1,7.18224794454208e-18,0.000682360638620274,0.97916000279827,0.999999999923338
